Year,Institutional_sector_name,Institutional_sector_code,Descriptor,SNA08TRANS,Asset_liability_code,Status,Values
2016.03,Financial auxiliaries,27,Financial liabilities Net transactions in other accounts payable,F000000,AFL0800,REVISED,-59
2017.03,Financial auxiliaries,27,Financial liabilities Net transactions in other accounts payable,F000000,AFL0800,FINAL,C
2008.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,500
2009.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,2278
2010.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,-3432
2011.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,3223
2012.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,223
2013.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,-115
2014.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,1054
2015.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,-1074
2016.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,REVISED,447
2017.03,Financial auxiliaries,27,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,FINAL,1308
2008.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,-170
2009.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,-298
2010.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,179
2011.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,40
2012.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,48
2013.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,26
2014.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,-45
2015.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,-48
2016.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,REVISED,-100
2017.03,Financial auxiliaries,27,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,FINAL,-151
2008.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-414
2009.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-356
2010.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,43
2011.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-336
2012.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-448
2013.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-333
2014.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-415
2015.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-337
2016.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,REVISED,-497
2017.03,Financial auxiliaries,27,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,FINAL,-417
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,-15
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,14
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,REVISED,0
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,FINAL,0
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,-6
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,-4
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,3
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,-6
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,-7
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,41
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,REVISED,231
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,REVISED,-23
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,REVISED,579
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,-84
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,0
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,-13
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,1
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,9
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,3
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,0
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,0
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,-16
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,0
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,-321
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,-6
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,-17
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,4
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,-11
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,-4
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,41
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,231
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,-39
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,REVISED,579
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,FINAL,-405
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2008.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2009.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2010.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2011.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2012.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2013.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2014.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2015.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2016.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2017.03,Financial auxiliaries,27,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
